transaction_id,order_date,product_name,category,quantity,unit_price,revenue,city,payment_method,delivery_status
TXN005707,2024-07-16,Senator Outfit,Fashion,2,483472.42,966944.84,Kano,USSD,Pending
TXN005611,2024-07-16,Wristwatch,Fashion,5,411158.07,2055790.35,Ibadan,USSD,Cancelled
TXN002902,2024-07-16,Nail Polish,Beauty,2,147670.36,295340.72,Lagos,Transfer,Cancelled
TXN004881,2024-07-16,Nike Sneakers,Fashion,1,266738.65,266738.65,Port Harcourt,Card,Cancelled
TXN016109,2024-07-16,Skincare Set,Beauty,1,66706.21,66706.21,Enugu,Transfer,Delivered
TXN002163,2024-07-16,Nail Polish,Beauty,2,49835.88,99671.76,Abuja,USSD,Cancelled
TXN009842,2024-07-17,HP Laptop,Electronics,4,413951.7,1655806.8,Enugu,Cash,Delivered
TXN011542,2024-07-17,Table Lamp,Home,4,62177.66,248710.64,Enugu,Transfer,Pending
TXN008128,2024-07-17,Samsung Galaxy,Electronics,2,113897.79,227795.58,Ibadan,USSD,Delivered
TXN005793,2024-07-17,Ankara Dress,Fashion,3,298071.73,894215.19,Kano,USSD,Pending
TXN015698,2024-07-17,Table Lamp,Home,3,119781.78,359345.34,Abuja,Card,Delivered
TXN019243,2024-07-17,Nail Polish,Beauty,2,441014.73,882029.46,Port Harcourt,Cash,Cancelled
TXN014098,2024-07-17,Cooking Pot,Home,2,17112.08,34224.16,Kano,Transfer,Delivered
TXN000369,2024-07-17,Gucci Bag,Fashion,4,423950.81,1695803.24,Ibadan,Card,Cancelled
TXN007786,2024-07-17,Blender,Home,5,442987.26,2214936.3,Abuja,Card,Delivered
TXN014360,2024-07-17,Nike Sneakers,Fashion,5,476540.47,2382702.35,Abuja,Card,Delivered
TXN001403,2024-07-17,Senator Outfit,Fashion,4,471254.8,1885019.2,Ibadan,Transfer,Pending
TXN007652,2024-07-17,Samsung Galaxy,Electronics,4,241209.69,964838.76,Ibadan,Card,Delivered
TXN013243,2024-07-17,Cooking Pot,Home,5,306789.28,1533946.4,Port Harcourt,USSD,Delivered
TXN018660,2024-07-17,Senator Outfit,Fashion,1,276333.47,276333.47,Port Harcourt,Card,Delivered
TXN014936,2024-07-17,Hair Extension,Beauty,5,397816.29,1989081.45,Kano,USSD,Delivered
TXN007273,2024-07-17,Rice Cooker,Home,1,232971.97,232971.97,Enugu,Cash,Pending
TXN002006,2024-07-17,Makeup Kit,Beauty,2,293587.08,587174.16,Ibadan,Cash,Cancelled
TXN006331,2024-07-17,Blender,Home,5,28522.47,142612.35,Enugu,USSD,Pending
TXN011248,2024-07-17,LG TV,Electronics,4,293868.89,1175475.56,Kano,Cash,Pending
TXN019020,2024-07-17,Ankara Dress,Fashion,2,151852.75,303705.5,Abuja,Cash,Pending
TXN002080,2024-07-17,Samsung Galaxy,Electronics,3,58855.35,176566.05,Abuja,Cash,Delivered
TXN015994,2024-07-17,Makeup Kit,Beauty,4,10960.71,43842.84,Kano,USSD,Delivered
TXN000200,2024-07-18,Rice Cooker,Home,3,489921.82,1469765.46,Kano,Cash,Pending
TXN017559,2024-07-18,Gucci Bag,Fashion,2,183537.68,367075.36,Ibadan,USSD,Delivered
TXN018695,2024-07-18,Samsung Galaxy,Electronics,3,358262.9,1074788.7,Kano,Card,Pending
TXN004315,2024-07-18,Samsung Galaxy,Electronics,4,46901.3,187605.2,Ibadan,Cash,Delivered
TXN009606,2024-07-18,iPhone,Electronics,4,178665.49,714661.96,Lagos,Transfer,Cancelled
TXN003216,2024-07-18,JBL Speaker,Electronics,1,207469.53,207469.53,Enugu,USSD,Pending
TXN000042,2024-07-18,HP Laptop,Electronics,4,476716.41,1906865.64,Port Harcourt,Transfer,Cancelled
TXN004110,2024-07-18,Rice Cooker,Home,2,173719.06,347438.12,Abuja,USSD,Cancelled
TXN001928,2024-07-18,Skincare Set,Beauty,5,442108.21,2210541.05,Port Harcourt,Card,Pending
TXN000960,2024-07-18,HP Laptop,Electronics,4,277373.99,1109495.96,Enugu,Card,Delivered
TXN015515,2024-07-18,Cooking Pot,Home,1,232418.13,232418.13,Abuja,USSD,Pending
TXN013343,2024-07-18,Table Lamp,Home,3,457550.46,1372651.38,Port Harcourt,Card,Delivered
TXN019771,2024-07-18,Rug,Home,1,234707.09,234707.09,Lagos,Cash,Pending
TXN013232,2024-07-18,Cooking Pot,Home,2,443585.24,887170.48,Ibadan,Cash,Pending
TXN013549,2024-07-18,Wristwatch,Fashion,5,300712.51,1503562.55,Kano,Card,Delivered
TXN001565,2024-07-18,Blender,Home,5,114129.93,570649.65,Ibadan,USSD,Pending
TXN006298,2024-07-18,HP Laptop,Electronics,4,328373.35,1313493.4,Ibadan,Transfer,Delivered
TXN016793,2024-07-18,iPhone,Electronics,2,369200.32,738400.64,Abuja,Transfer,Cancelled
TXN014255,2024-07-18,Cooking Pot,Home,3,44571.98,133715.94,Abuja,Cash,Delivered
TXN013760,2024-07-18,Nike Sneakers,Fashion,3,220723.58,662170.74,Kano,Transfer,Cancelled
TXN006623,2024-07-18,Blender,Home,3,489705.37,1469116.11,Lagos,Card,Pending
TXN002600,2024-07-18,Nail Polish,Beauty,1,498441.48,498441.48,Lagos,Transfer,Pending
TXN008422,2024-07-18,JBL Speaker,Electronics,2,372851.53,745703.06,Lagos,Transfer,Cancelled
TXN002577,2024-07-18,Cooking Pot,Home,3,472246.63,1416739.89,Enugu,Transfer,Pending
TXN018060,2024-07-18,Senator Outfit,Fashion,1,235682.59,235682.59,Lagos,Transfer,Pending
TXN002388,2024-07-18,iPhone,Electronics,5,233398.89,1166994.45,Abuja,Cash,Pending
TXN016140,2024-07-19,Blender,Home,5,24884.78,124423.9,Kano,Cash,Cancelled
TXN001926,2024-07-19,HP Laptop,Electronics,2,489936.49,979872.98,Lagos,USSD,Cancelled
TXN002914,2024-07-19,iPhone,Electronics,5,470364.91,2351824.55,Enugu,USSD,Delivered
TXN015770,2024-07-19,HP Laptop,Electronics,1,228743.91,228743.91,Enugu,Cash,Delivered
TXN016363,2024-07-19,Table Lamp,Home,5,42254.53,211272.65,Abuja,USSD,Delivered
TXN000607,2024-07-19,Senator Outfit,Fashion,3,492711.62,1478134.86,Abuja,Cash,Pending
TXN015720,2024-07-19,Nail Polish,Beauty,3,426870.93,1280612.79,Ibadan,USSD,Delivered
TXN015697,2024-07-19,Samsung Galaxy,Electronics,4,276197.04,1104788.16,Port Harcourt,USSD,Cancelled
TXN016189,2024-07-19,iPhone,Electronics,2,227675.67,455351.34,Ibadan,Card,Pending
TXN000170,2024-07-19,Nail Polish,Beauty,3,120471.19,361413.57,Ibadan,Cash,Pending
TXN015588,2024-07-19,Cooking Pot,Home,4,479439.12,1917756.48,Enugu,Transfer,Cancelled
TXN017774,2024-07-19,LG TV,Electronics,1,108215.86,108215.86,Kano,USSD,Cancelled
TXN018332,2024-07-19,Makeup Kit,Beauty,4,63174.15,252696.6,Enugu,Transfer,Cancelled
TXN018186,2024-07-19,Table Lamp,Home,5,200888.74,1004443.7,Port Harcourt,Cash,Delivered
TXN006733,2024-07-19,LG TV,Electronics,1,484286.18,484286.18,Abuja,Transfer,Delivered
TXN006245,2024-07-19,Nike Sneakers,Fashion,5,467553.86,2337769.3,Lagos,Transfer,Pending
TXN009989,2024-07-19,HP Laptop,Electronics,1,26068.03,26068.03,Ibadan,Cash,Delivered
TXN013125,2024-07-19,Nail Polish,Beauty,3,342775.93,1028327.79,Kano,USSD,Cancelled
TXN019364,2024-07-19,Senator Outfit,Fashion,1,132445.69,132445.69,Lagos,Cash,Pending
TXN008456,2024-07-19,Ankara Dress,Fashion,2,95496.17,190992.34,Ibadan,Card,Delivered
TXN006257,2024-07-19,Nike Sneakers,Fashion,5,160647.07,803235.35,Port Harcourt,USSD,Pending
TXN004532,2024-07-19,Hair Extension,Beauty,5,48463.03,242315.15,Ibadan,Transfer,Pending
TXN010065,2024-07-19,iPhone,Electronics,4,328241.61,1312966.44,Ibadan,Cash,Pending
TXN011441,2024-07-19,Nail Polish,Beauty,3,59487.51,178462.53,Lagos,USSD,Pending
TXN010607,2024-07-19,Rice Cooker,Home,3,223326.41,669979.23,Kano,Transfer,Cancelled
TXN010550,2024-07-19,Skincare Set,Beauty,3,209645.4,628936.2,Port Harcourt,USSD,Cancelled
TXN005851,2024-07-19,Cooking Pot,Home,4,35687.16,142748.64,Lagos,Transfer,Pending
TXN014610,2024-07-19,LG TV,Electronics,5,190005.61,950028.05,Port Harcourt,Card,Delivered
TXN007975,2024-07-19,Nail Polish,Beauty,5,173198.26,865991.3,Kano,Card,Cancelled
TXN007938,2024-07-19,Rug,Home,4,386545.64,1546182.56,Ibadan,Card,Pending
TXN009687,2024-07-19,Rice Cooker,Home,4,119332.44,477329.76,Ibadan,Cash,Cancelled
TXN014328,2024-07-20,HP Laptop,Electronics,3,324465.68,973397.04,Port Harcourt,Cash,Pending
TXN018556,2024-07-20,Hair Extension,Beauty,1,166024.42,166024.42,Abuja,USSD,Delivered
TXN017684,2024-07-20,iPhone,Electronics,3,233036.21,699108.63,Lagos,USSD,Delivered
TXN002618,2024-07-20,Samsung Galaxy,Electronics,3,270426.71,811280.13,Ibadan,Cash,Cancelled
TXN017829,2024-07-20,Samsung Galaxy,Electronics,3,30597.24,91791.72,Enugu,USSD,Cancelled
TXN011621,2024-07-20,Table Lamp,Home,1,222870.53,222870.53,Ibadan,Card,Pending
TXN008406,2024-07-20,Gucci Bag,Fashion,5,226450.71,1132253.55,Port Harcourt,USSD,Cancelled
TXN011477,2024-07-20,HP Laptop,Electronics,1,235773.36,235773.36,Enugu,USSD,Pending
TXN002416,2024-07-20,HP Laptop,Electronics,3,141865.06,425595.18,Lagos,Cash,Cancelled
TXN017040,2024-07-20,JBL Speaker,Electronics,1,172623.69,172623.69,Abuja,USSD,Delivered
TXN006443,2024-07-20,Wristwatch,Fashion,5,284428.63,1422143.15,Lagos,Card,Cancelled
TXN015253,2024-07-20,Skincare Set,Beauty,4,13809.34,55237.36,Enugu,Cash,Cancelled
TXN018567,2024-07-20,Blender,Home,1,279059.58,279059.58,Abuja,USSD,Delivered
TXN004342,2024-07-20,Blender,Home,1,237177.79,237177.79,Ibadan,USSD,Cancelled
TXN006389,2024-07-20,Gucci Bag,Fashion,4,113028.48,452113.92,Lagos,Cash,Pending
TXN005233,2024-07-20,iPhone,Electronics,4,32370.36,129481.44,Port Harcourt,Card,Pending
TXN011887,2024-07-20,Senator Outfit,Fashion,4,334706.76,1338827.04,Abuja,Transfer,Pending
TXN003362,2024-07-20,Gucci Bag,Fashion,2,380415.61,760831.22,Kano,Cash,Pending
TXN011167,2024-07-20,Ankara Dress,Fashion,2,368393.41,736786.82,Enugu,Cash,Delivered
TXN019502,2024-07-20,Nail Polish,Beauty,2,120368.38,240736.76,Abuja,Cash,Delivered
TXN015580,2024-07-20,Makeup Kit,Beauty,1,16594.93,16594.93,Kano,Transfer,Cancelled
TXN000628,2024-07-20,Rug,Home,5,454790.4,2273952.0,Enugu,Cash,Pending
TXN007856,2024-07-20,Blender,Home,2,75968.5,151937.0,Enugu,Transfer,Delivered
TXN009382,2024-07-20,Nike Sneakers,Fashion,2,140771.14,281542.28,Port Harcourt,Transfer,Cancelled
TXN000339,2024-07-20,HP Laptop,Electronics,1,215918.32,215918.32,Lagos,USSD,Cancelled
TXN015596,2024-07-20,Skincare Set,Beauty,4,97065.31,388261.24,Enugu,Transfer,Pending
TXN007895,2024-07-20,Skincare Set,Beauty,5,267109.49,1335547.45,Port Harcourt,Card,Cancelled
TXN006900,2024-07-20,iPhone,Electronics,2,175556.53,351113.06,Kano,Cash,Cancelled
TXN011276,2024-07-20,Samsung Galaxy,Electronics,1,185138.76,185138.76,Abuja,Card,Pending
TXN002283,2024-07-20,JBL Speaker,Electronics,5,496942.5,2484712.5,Kano,Transfer,Delivered
TXN001384,2024-07-20,LG TV,Electronics,3,110553.42,331660.26,Lagos,Cash,Delivered
TXN018164,2024-07-20,Rug,Home,3,380052.59,1140157.77,Lagos,Cash,Pending
TXN003638,2024-07-20,iPhone,Electronics,3,136952.49,410857.47,Abuja,Transfer,Delivered
TXN006160,2024-07-20,HP Laptop,Electronics,3,371541.57,1114624.71,Enugu,Cash,Cancelled
TXN001108,2024-07-20,Rice Cooker,Home,5,498361.44,2491807.2,Ibadan,Transfer,Delivered
TXN003910,2024-07-20,HP Laptop,Electronics,4,25981.79,103927.16,Enugu,Cash,Cancelled
TXN005425,2024-07-21,Nail Polish,Beauty,4,194616.58,778466.32,Abuja,Cash,Delivered
TXN019513,2024-07-21,Ankara Dress,Fashion,2,276008.34,552016.68,Abuja,USSD,Cancelled
TXN017004,2024-07-21,Gucci Bag,Fashion,2,481179.71,962359.42,Ibadan,Card,Cancelled
TXN012477,2024-07-21,Nail Polish,Beauty,5,58088.02,290440.1,Enugu,Transfer,Cancelled
TXN001516,2024-07-21,LG TV,Electronics,3,55058.88,165176.64,Enugu,Cash,Delivered
TXN001414,2024-07-21,Nike Sneakers,Fashion,3,139350.09,418050.27,Ibadan,Card,Pending
TXN012266,2024-07-21,Nike Sneakers,Fashion,3,185017.54,555052.62,Ibadan,Cash,Pending
TXN014975,2024-07-21,Nail Polish,Beauty,4,218500.07,874000.28,Enugu,Transfer,Pending
TXN003832,2024-07-21,Nike Sneakers,Fashion,5,187246.22,936231.1,Port Harcourt,Transfer,Delivered
TXN001359,2024-07-21,Nike Sneakers,Fashion,2,396147.99,792295.98,Ibadan,USSD,Cancelled
TXN002185,2024-07-21,LG TV,Electronics,2,83702.13,167404.26,Port Harcourt,Card,Delivered
TXN018230,2024-07-21,HP Laptop,Electronics,2,75485.1,150970.2,Port Harcourt,USSD,Delivered
TXN016856,2024-07-21,JBL Speaker,Electronics,5,427716.21,2138581.05,Ibadan,Cash,Cancelled
TXN001607,2024-07-21,Hair Extension,Beauty,3,478247.11,1434741.33,Enugu,Transfer,Delivered
TXN014138,2024-07-21,Senator Outfit,Fashion,3,147425.77,442277.31,Port Harcourt,Card,Delivered
TXN001950,2024-07-21,Samsung Galaxy,Electronics,5,127818.71,639093.55,Port Harcourt,Transfer,Pending
TXN010844,2024-07-21,Table Lamp,Home,5,179004.54,895022.7,Kano,Transfer,Pending
TXN009098,2024-07-21,Ankara Dress,Fashion,5,171224.11,856120.55,Enugu,Card,Pending
TXN011706,2024-07-21,Gucci Bag,Fashion,2,17538.07,35076.14,Kano,Cash,Delivered
TXN001668,2024-07-21,Skincare Set,Beauty,2,199038.61,398077.22,Port Harcourt,Card,Cancelled
TXN005306,2024-07-21,Cooking Pot,Home,4,37618.12,150472.48,Lagos,USSD,Delivered
TXN005116,2024-07-21,Blender,Home,4,404937.93,1619751.72,Lagos,Transfer,Pending
TXN005373,2024-07-21,Table Lamp,Home,4,228332.4,913329.6,Enugu,Transfer,Cancelled
TXN005079,2024-07-22,Cooking Pot,Home,1,348632.4,348632.4,Ibadan,Transfer,Cancelled
TXN012290,2024-07-22,Table Lamp,Home,1,184020.34,184020.34,Kano,Card,Delivered
TXN010447,2024-07-22,Ankara Dress,Fashion,5,330181.56,1650907.8,Ibadan,USSD,Pending
TXN001944,2024-07-22,Perfume,Beauty,2,470541.63,941083.26,Lagos,Transfer,Cancelled
TXN008392,2024-07-22,iPhone,Electronics,1,394303.09,394303.09,Ibadan,Card,Pending
TXN013201,2024-07-22,Rug,Home,5,199846.98,999234.9,Enugu,Transfer,Pending
TXN004688,2024-07-22,Senator Outfit,Fashion,5,270128.82,1350644.1,Abuja,USSD,Cancelled
TXN014683,2024-07-22,Hair Extension,Beauty,4,131850.2,527400.8,Abuja,Card,Cancelled
TXN013809,2024-07-22,JBL Speaker,Electronics,1,481033.76,481033.76,Ibadan,Cash,Pending
TXN017354,2024-07-22,Nike Sneakers,Fashion,5,329763.93,1648819.65,Kano,Card,Cancelled
TXN015174,2024-07-22,Ankara Dress,Fashion,3,106107.55,318322.65,Abuja,Transfer,Delivered
TXN003623,2024-07-22,Ankara Dress,Fashion,2,314815.24,629630.48,Port Harcourt,Transfer,Delivered
TXN012440,2024-07-22,JBL Speaker,Electronics,3,497854.48,1493563.44,Ibadan,Cash,Pending
TXN015531,2024-07-22,Makeup Kit,Beauty,1,442298.42,442298.42,Enugu,Transfer,Cancelled
TXN016497,2024-07-22,JBL Speaker,Electronics,1,368265.81,368265.81,Lagos,USSD,Cancelled
TXN003336,2024-07-22,Wristwatch,Fashion,1,170844.9,170844.9,Port Harcourt,Transfer,Delivered
TXN004798,2024-07-22,Nail Polish,Beauty,2,80075.94,160151.88,Enugu,Card,Pending
TXN003987,2024-07-22,Nike Sneakers,Fashion,1,242450.02,242450.02,Port Harcourt,Card,Cancelled
TXN005832,2024-07-22,Wristwatch,Fashion,1,497100.37,497100.37,Lagos,Card,Pending
TXN003810,2024-07-22,Table Lamp,Home,3,423522.26,1270566.78,Kano,USSD,Cancelled
TXN013654,2024-07-22,iPhone,Electronics,3,23630.82,70892.46,Port Harcourt,USSD,Cancelled
TXN011224,2024-07-22,Gucci Bag,Fashion,2,68938.57,137877.14,Enugu,USSD,Cancelled
TXN002632,2024-07-22,Samsung Galaxy,Electronics,3,110043.32,330129.96,Kano,Cash,Cancelled
TXN004533,2024-07-22,Table Lamp,Home,4,342944.36,1371777.44,Enugu,USSD,Cancelled
TXN019636,2024-07-22,Table Lamp,Home,4,222243.86,888975.44,Ibadan,Card,Cancelled
TXN003482,2024-07-22,Ankara Dress,Fashion,1,475362.5,475362.5,Lagos,Cash,Cancelled
TXN019330,2024-07-22,Samsung Galaxy,Electronics,1,224362.24,224362.24,Ibadan,Card,Pending
TXN009884,2024-07-22,JBL Speaker,Electronics,2,312967.24,625934.48,Kano,Cash,Delivered
TXN008618,2024-07-22,Skincare Set,Beauty,5,88998.21,444991.05,Kano,Card,Pending
TXN017699,2024-07-22,Cooking Pot,Home,5,41463.26,207316.3,Port Harcourt,Transfer,Delivered
TXN017001,2024-07-23,Gucci Bag,Fashion,4,259079.3,1036317.2,Ibadan,Card,Pending
TXN012940,2024-07-23,HP Laptop,Electronics,5,204857.94,1024289.7,Enugu,USSD,Cancelled
TXN019707,2024-07-23,Hair Extension,Beauty,1,219755.51,219755.51,Enugu,Cash,Cancelled
TXN016683,2024-07-23,Rug,Home,1,33610.12,33610.12,Port Harcourt,Card,Cancelled
TXN006544,2024-07-23,Nike Sneakers,Fashion,1,56871.65,56871.65,Enugu,Cash,Cancelled
TXN018211,2024-07-23,Hair Extension,Beauty,5,35970.33,179851.65,Abuja,USSD,Delivered
TXN002863,2024-07-23,Blender,Home,2,46827.19,93654.38,Enugu,USSD,Delivered
TXN005943,2024-07-23,Blender,Home,3,196518.17,589554.51,Port Harcourt,Card,Cancelled
TXN017842,2024-07-23,Hair Extension,Beauty,3,168296.82,504890.46,Port Harcourt,USSD,Cancelled
TXN008162,2024-07-23,Nike Sneakers,Fashion,4,311630.78,1246523.12,Ibadan,Card,Delivered
TXN002274,2024-07-23,Nail Polish,Beauty,1,451886.54,451886.54,Port Harcourt,Transfer,Cancelled
TXN003279,2024-07-23,Rice Cooker,Home,3,280637.11,841911.33,Enugu,Transfer,Pending
TXN015534,2024-07-23,Skincare Set,Beauty,2,67519.69,135039.38,Ibadan,Transfer,Delivered
TXN010308,2024-07-23,Blender,Home,5,175714.28,878571.4,Abuja,Card,Cancelled
TXN000946,2024-07-23,Skincare Set,Beauty,2,449630.05,899260.1,Port Harcourt,Cash,Pending
TXN019559,2024-07-23,JBL Speaker,Electronics,1,141734.13,141734.13,Enugu,Cash,Delivered
TXN004336,2024-07-23,HP Laptop,Electronics,3,409726.38,1229179.14,Kano,Card,Pending
TXN000826,2024-07-23,Samsung Galaxy,Electronics,5,369503.42,1847517.1,Lagos,Card,Delivered
TXN015488,2024-07-23,Makeup Kit,Beauty,1,451991.26,451991.26,Ibadan,Cash,Cancelled
TXN013153,2024-07-23,Nail Polish,Beauty,5,156483.6,782418.0,Abuja,Cash,Delivered
TXN003160,2024-07-23,Blender,Home,2,59456.18,118912.36,Ibadan,Card,Pending
TXN013096,2024-07-23,Skincare Set,Beauty,5,416336.95,2081684.75,Abuja,Cash,Cancelled
TXN004550,2024-07-23,Perfume,Beauty,3,433020.54,1299061.62,Port Harcourt,USSD,Delivered
TXN014995,2024-07-24,HP Laptop,Electronics,4,280963.32,1123853.28,Enugu,Card,Pending
TXN012701,2024-07-24,iPhone,Electronics,3,45262.42,135787.26,Lagos,Transfer,Delivered
TXN010858,2024-07-24,Senator Outfit,Fashion,1,185235.55,185235.55,Abuja,Card,Delivered
TXN009404,2024-07-24,Hair Extension,Beauty,2,322650.55,645301.1,Enugu,Transfer,Delivered
TXN008219,2024-07-24,LG TV,Electronics,5,252118.98,1260594.9,Enugu,USSD,Delivered
TXN010113,2024-07-24,LG TV,Electronics,4,443217.85,1772871.4,Ibadan,USSD,Cancelled
TXN006962,2024-07-24,Rice Cooker,Home,1,345548.73,345548.73,Abuja,Card,Delivered
TXN016436,2024-07-24,Skincare Set,Beauty,5,355155.32,1775776.6,Lagos,Transfer,Cancelled
TXN005346,2024-07-24,Rice Cooker,Home,3,223454.18,670362.54,Port Harcourt,Transfer,Delivered
TXN017984,2024-07-24,iPhone,Electronics,3,110953.95,332861.85,Ibadan,Card,Cancelled
TXN001951,2024-07-24,Skincare Set,Beauty,1,434066.04,434066.04,Ibadan,Cash,Pending
TXN005893,2024-07-24,Rug,Home,5,135587.84,677939.2,Kano,Cash,Cancelled
TXN019788,2024-07-24,Hair Extension,Beauty,4,183710.39,734841.56,Abuja,Cash,Delivered
TXN011491,2024-07-24,Rug,Home,3,292520.57,877561.71,Port Harcourt,USSD,Cancelled
TXN008103,2024-07-24,Hair Extension,Beauty,4,450395.38,1801581.52,Enugu,Card,Delivered
TXN016028,2024-07-24,Rice Cooker,Home,5,415005.74,2075028.7,Enugu,Card,Cancelled
TXN003414,2024-07-24,Gucci Bag,Fashion,4,139173.39,556693.56,Kano,Card,Pending
TXN017337,2024-07-24,Senator Outfit,Fashion,1,335361.63,335361.63,Abuja,Card,Cancelled
TXN002370,2024-07-24,Nike Sneakers,Fashion,5,488219.31,2441096.55,Ibadan,Cash,Cancelled
TXN016778,2024-07-24,Senator Outfit,Fashion,3,442050.09,1326150.27,Abuja,Card,Delivered
TXN005028,2024-07-24,Blender,Home,2,203929.14,407858.28,Kano,Card,Cancelled
TXN005134,2024-07-24,Senator Outfit,Fashion,3,119009.3,357027.9,Kano,Card,Cancelled
TXN003914,2024-07-24,Table Lamp,Home,4,320767.27,1283069.08,Lagos,Card,Cancelled
TXN009327,2024-07-24,Nike Sneakers,Fashion,4,191419.53,765678.12,Lagos,Card,Pending
TXN009266,2024-07-24,Ankara Dress,Fashion,4,34533.43,138133.72,Kano,Card,Cancelled
TXN014070,2024-07-24,Samsung Galaxy,Electronics,5,407948.67,2039743.35,Kano,Cash,Cancelled
TXN014912,2024-07-24,HP Laptop,Electronics,5,464855.21,2324276.05,Port Harcourt,Transfer,Delivered
TXN003627,2024-07-24,Cooking Pot,Home,4,191701.06,766804.24,Enugu,Transfer,Pending
TXN000148,2024-07-24,Perfume,Beauty,4,201989.49,807957.96,Abuja,USSD,Delivered
TXN005671,2024-07-24,Rug,Home,3,138453.49,415360.47,Abuja,Cash,Pending
TXN000726,2024-07-24,Nike Sneakers,Fashion,3,18484.63,55453.89,Enugu,Transfer,Delivered
TXN017521,2024-07-25,Rice Cooker,Home,5,335290.3,1676451.5,Abuja,Card,Delivered
TXN008734,2024-07-25,JBL Speaker,Electronics,4,273524.34,1094097.36,Kano,Card,Cancelled
TXN012563,2024-07-25,iPhone,Electronics,4,155905.77,623623.08,Ibadan,Card,Cancelled
TXN011480,2024-07-25,Nike Sneakers,Fashion,5,405739.93,2028699.65,Kano,Card,Pending
TXN000710,2024-07-25,Table Lamp,Home,2,19646.18,39292.36,Lagos,Transfer,Pending
TXN011713,2024-07-25,Senator Outfit,Fashion,1,214091.76,214091.76,Port Harcourt,Transfer,Pending
TXN014592,2024-07-25,Hair Extension,Beauty,5,392013.78,1960068.9,Enugu,Cash,Pending
TXN000412,2024-07-25,Skincare Set,Beauty,5,499232.16,2496160.8,Enugu,Card,Cancelled
TXN016108,2024-07-25,LG TV,Electronics,1,82611.66,82611.66,Lagos,Transfer,Cancelled
TXN001162,2024-07-25,JBL Speaker,Electronics,4,119232.98,476931.92,Port Harcourt,Card,Delivered
TXN018900,2024-07-25,Samsung Galaxy,Electronics,4,339997.53,1359990.12,Enugu,Cash,Pending
TXN000371,2024-07-25,Rice Cooker,Home,2,337464.76,674929.52,Kano,Cash,Cancelled
TXN018018,2024-07-25,iPhone,Electronics,3,191471.38,574414.14,Ibadan,USSD,Delivered
TXN009655,2024-07-25,Nike Sneakers,Fashion,5,173181.66,865908.3,Lagos,Card,Delivered
TXN011346,2024-07-25,Perfume,Beauty,4,429703.11,1718812.44,Kano,USSD,Delivered
TXN008514,2024-07-25,Ankara Dress,Fashion,4,297477.4,1189909.6,Kano,Transfer,Delivered
TXN017328,2024-07-25,LG TV,Electronics,4,271154.36,1084617.44,Lagos,Card,Pending
TXN003646,2024-07-25,Rice Cooker,Home,2,240376.96,480753.92,Enugu,USSD,Pending
TXN013203,2024-07-25,HP Laptop,Electronics,4,61938.96,247755.84,Lagos,Card,Cancelled
TXN018304,2024-07-25,Rug,Home,4,397485.31,1589941.24,Ibadan,Transfer,Pending
TXN003956,2024-07-25,iPhone,Electronics,1,132126.7,132126.7,Enugu,USSD,Delivered
TXN013224,2024-07-25,Rice Cooker,Home,1,106175.94,106175.94,Ibadan,Transfer,Delivered
TXN016480,2024-07-25,Cooking Pot,Home,2,227760.69,455521.38,Lagos,USSD,Cancelled
TXN012887,2024-07-25,Nike Sneakers,Fashion,3,281557.23,844671.69,Lagos,USSD,Delivered
TXN018590,2024-07-25,LG TV,Electronics,4,456363.38,1825453.52,Kano,Card,Pending
TXN019035,2024-07-25,Makeup Kit,Beauty,2,418004.04,836008.08,Ibadan,Cash,Cancelled
TXN018393,2024-07-25,Table Lamp,Home,1,354118.86,354118.86,Lagos,Cash,Pending
TXN008846,2024-07-26,Perfume,Beauty,3,487294.47,1461883.41,Port Harcourt,Transfer,Pending
TXN004382,2024-07-26,Senator Outfit,Fashion,1,207202.07,207202.07,Kano,Cash,Cancelled
TXN016306,2024-07-26,Gucci Bag,Fashion,3,360601.98,1081805.94,Lagos,Cash,Delivered
TXN009538,2024-07-26,Gucci Bag,Fashion,1,402542.72,402542.72,Enugu,Cash,Delivered
TXN019237,2024-07-26,Nail Polish,Beauty,5,371665.17,1858325.85,Abuja,Transfer,Cancelled
TXN008733,2024-07-26,Perfume,Beauty,1,368316.25,368316.25,Enugu,USSD,Pending
TXN019807,2024-07-26,JBL Speaker,Electronics,2,485551.08,971102.16,Lagos,USSD,Pending
TXN016805,2024-07-26,Nike Sneakers,Fashion,3,307624.96,922874.88,Abuja,USSD,Delivered
TXN000709,2024-07-26,JBL Speaker,Electronics,1,54086.58,54086.58,Ibadan,USSD,Delivered
TXN011794,2024-07-26,Hair Extension,Beauty,3,193810.02,581430.06,Enugu,Cash,Cancelled
TXN010340,2024-07-26,JBL Speaker,Electronics,3,8548.11,25644.33,Enugu,USSD,Delivered
TXN014986,2024-07-26,LG TV,Electronics,3,407733.9,1223201.7,Lagos,USSD,Pending
TXN011581,2024-07-26,Nail Polish,Beauty,3,342384.17,1027152.51,Port Harcourt,Transfer,Cancelled
TXN015069,2024-07-26,Blender,Home,4,183846.1,735384.4,Abuja,Transfer,Cancelled
TXN002834,2024-07-26,Rice Cooker,Home,2,20569.71,41139.42,Kano,Card,Cancelled
TXN013294,2024-07-26,Rice Cooker,Home,2,14807.22,29614.44,Port Harcourt,Cash,Delivered
